Run Number,Polarization,Error
5503.0,80.795,0.097
5504.0,80.795,0.097
5505.0,80.795,0.097
5506.0,80.795,0.097
5507.0,80.795,0.097
5508.0,80.795,0.097
5511.0,80.795,0.097
5512.0,80.795,0.097
5513.0,80.795,0.097
5514.0,80.795,0.097
5515.0,80.795,0.097
5517.0,80.795,0.097
5518.0,80.795,0.097
5519.0,80.795,0.097
5523.0,80.795,0.097
5524.0,80.795,0.097
5525.0,80.795,0.097
5526.0,80.795,0.097
5527.0,80.795,0.097
5529.0,80.795,0.097
5531.0,80.795,0.097
5532.0,80.795,0.097
5533.0,80.795,0.097
5537.0,80.795,0.097
5538.0,80.795,0.097
5539.0,80.795,0.097
5541.0,80.795,0.097
5543.0,80.795,0.097
5544.0,80.795,0.097
5545.0,80.795,0.097
5548.0,80.795,0.097
5549.0,80.795,0.097
5550.0,80.795,0.097
5571.0,80.795,0.097
5572.0,80.795,0.097
5573.0,80.795,0.097
5574.0,80.795,0.097
5575.0,80.795,0.097
5576.0,80.795,0.097
5577.0,80.795,0.097
5578.0,80.795,0.097
5579.0,80.795,0.097
5580.0,80.795,0.097
5581.0,80.795,0.097
5582.0,80.795,0.097
5583.0,80.795,0.097
5584.0,80.795,0.097
5586.0,80.795,0.097
5589.0,80.795,0.097
5592.0,80.795,0.097
5593.0,80.795,0.097
5596.0,80.795,0.097
5597.0,80.795,0.097
5598.0,80.795,0.097
5599.0,80.795,0.097
5600.0,80.795,0.097
5601.0,80.795,0.097
5602.0,80.795,0.097
5603.0,80.795,0.097
5604.0,80.795,0.097
5605.0,80.795,0.097
5606.0,80.795,0.097
5608.0,80.795,0.097
5609.0,80.795,0.097
5611.0,80.795,0.097
5612.0,80.795,0.097
5613.0,80.795,0.097
5614.0,80.795,0.097
5615.0,80.795,0.097
5616.0,80.795,0.097
5617.0,80.795,0.097
5619.0,80.795,0.097
5620.0,80.795,0.097
5621.0,80.795,0.097
5622.0,80.795,0.097
5623.0,80.795,0.097
5624.0,80.795,0.097
5625.0,80.795,0.097
5626.0,80.795,0.097
5627.0,80.795,0.097
5628.0,80.795,0.097
5629.0,80.795,0.097
5630.0,80.795,0.097
5632.0,80.795,0.097
5633.0,80.795,0.097
5634.0,80.795,0.097
5654.0,80.795,0.097
5655.0,80.795,0.097
5659.0,80.795,0.097
5660.0,80.795,0.097
5661.0,80.795,0.097
5663.0,80.795,0.097
5664.0,80.795,0.097
5665.0,80.795,0.097
5666.0,80.795,0.097
5667.0,80.795,0.097
5670.0,80.795,0.097
5671.0,80.795,0.097
5672.0,80.795,0.097
5673.0,80.795,0.097
5674.0,80.795,0.097
5675.0,80.795,0.097
5676.0,80.795,0.097
5678.0,80.795,0.097
5679.0,80.795,0.097
5683.0,80.795,0.097
5685.0,80.795,0.097
5686.0,80.795,0.097
5688.0,80.795,0.097
5690.0,80.795,0.097
5691.0,80.795,0.097
5692.0,80.795,0.097
5693.0,80.795,0.097
5694.0,80.795,0.097
5696.0,80.795,0.097
5697.0,80.795,0.097
5698.0,80.795,0.097
5699.0,80.795,0.097
5700.0,80.795,0.097
5702.0,80.795,0.097
5703.0,80.795,0.097
5704.0,80.795,0.097
5705.0,80.795,0.097
5706.0,80.795,0.097
5707.0,80.795,0.097
5708.0,80.795,0.097
5709.0,80.795,0.097
5710.0,80.795,0.097
5711.0,80.795,0.097
5712.0,80.795,0.097
5713.0,80.795,0.097
5714.0,80.795,0.097
5715.0,80.795,0.097
5717.0,80.795,0.097
5718.0,80.795,0.097
5721.0,80.795,0.097
5722.0,80.795,0.097
5723.0,80.795,0.097
5724.0,80.795,0.097
5725.0,80.795,0.097
5726.0,80.795,0.097
5727.0,80.795,0.097
5728.0,80.795,0.097
5730.0,80.795,0.097
5732.0,80.795,0.097
5733.0,80.795,0.097
5734.0,80.795,0.097
5735.0,80.795,0.097
5736.0,80.795,0.097
5737.0,80.795,0.097
5739.0,80.795,0.097
5740.0,80.795,0.097
5741.0,80.795,0.097
5742.0,80.795,0.097
5743.0,80.795,0.097
5744.0,80.795,0.097
5745.0,80.795,0.097
5748.0,80.795,0.097
5751.0,80.795,0.097
5752.0,80.795,0.097
5753.0,80.795,0.097
5754.0,80.795,0.097
5755.0,80.795,0.097
5756.0,80.795,0.097
5757.0,80.795,0.097
5761.0,80.795,0.097
5762.0,80.795,0.097
5763.0,80.795,0.097
5764.0,80.795,0.097
5765.0,80.795,0.097
5768.0,80.795,0.097
5770.0,80.795,0.097
5771.0,80.795,0.097
5773.0,80.795,0.097
5778.0,80.795,0.097
5779.0,80.795,0.097
5781.0,80.795,0.097
5783.0,80.795,0.097
5784.0,80.795,0.097
5785.0,80.795,0.097
5805.0,80.795,0.097
5806.0,80.795,0.097
5807.0,80.795,0.097
5808.0,80.795,0.097
5809.0,80.795,0.097
5810.0,80.795,0.097
5811.0,80.795,0.097
5815.0,80.795,0.097
5816.0,80.795,0.097
5818.0,80.795,0.097
5819.0,80.795,0.097
5820.0,80.795,0.097
5821.0,80.795,0.097
5828.0,80.795,0.097
5829.0,80.795,0.097
5830.0,80.795,0.097
5831.0,80.795,0.097
5832.0,80.795,0.097
5837.0,80.795,0.097
5838.0,80.795,0.097
5839.0,80.795,0.097
5840.0,80.795,0.097
5841.0,80.795,0.097
5842.0,80.795,0.097
5843.0,80.795,0.097
5844.0,80.795,0.097
5852.0,80.795,0.097
5854.0,80.795,0.097
5856.0,80.795,0.097
5858.0,80.795,0.097
5859.0,80.795,0.097
5860.0,80.795,0.097
5861.0,80.795,0.097
5862.0,80.795,0.097
5863.0,80.795,0.097
5864.0,80.795,0.097
5865.0,80.795,0.097
5866.0,80.795,0.097
5868.0,80.795,0.097
5869.0,80.795,0.097
5870.0,80.795,0.097
5871.0,80.795,0.097
5872.0,80.795,0.097
5873.0,80.795,0.097
5874.0,80.795,0.097
5875.0,80.795,0.097
5877.0,80.795,0.097
5879.0,80.795,0.097
5880.0,80.795,0.097
5881.0,80.795,0.097
5882.0,80.795,0.097
5883.0,80.795,0.097
5884.0,80.795,0.097
5885.0,80.795,0.097
5886.0,80.795,0.097
5887.0,80.795,0.097
5888.0,80.795,0.097
5889.0,80.795,0.097
5890.0,80.795,0.097
5891.0,80.795,0.097
5892.0,80.795,0.097
5893.0,80.795,0.097
5894.0,80.795,0.097
5895.0,80.795,0.097
5896.0,80.795,0.097
5897.0,80.795,0.097
5898.0,80.795,0.097
5899.0,80.795,0.097
5900.0,80.795,0.097
5901.0,80.795,0.097
5902.0,80.795,0.097
5903.0,80.795,0.097
5904.0,80.795,0.097
5912.0,80.795,0.097
5913.0,80.795,0.097
5914.0,80.795,0.097
5915.0,80.795,0.097
5916.0,80.795,0.097
5917.0,80.795,0.097
5918.0,80.795,0.097
5919.0,80.795,0.097
5923.0,80.795,0.097
5924.0,80.795,0.097
5925.0,80.795,0.097
5926.0,80.795,0.097
5927.0,80.795,0.097
5931.0,80.795,0.097
5932.0,80.795,0.097
5933.0,80.795,0.097
5934.0,80.795,0.097
5935.0,80.795,0.097
5936.0,80.795,0.097
5937.0,80.795,0.097
5938.0,80.795,0.097
5939.0,80.795,0.097
5941.0,80.795,0.097
5942.0,80.795,0.097
5943.0,80.795,0.097
5944.0,80.795,0.097
5945.0,80.795,0.097
5947.0,80.795,0.097
5948.0,80.795,0.097
5949.0,80.795,0.097
5950.0,80.795,0.097
5951.0,80.795,0.097
5952.0,80.795,0.097
5965.0,80.795,0.097
5966.0,80.795,0.097
5967.0,80.795,0.097
5968.0,80.795,0.097
5971.0,80.795,0.097
5974.0,80.795,0.097
5975.0,80.795,0.097
5976.0,80.795,0.097
5979.0,80.795,0.097
5980.0,80.795,0.097
5981.0,80.795,0.097
5985.0,80.795,0.097
5986.0,80.795,0.097
5987.0,80.795,0.097
5988.0,80.795,0.097
5989.0,80.795,0.097
5990.0,80.795,0.097
5991.0,80.795,0.097
5994.0,80.795,0.097
5995.0,80.795,0.097
5996.0,80.795,0.097
5997.0,80.795,0.097
5998.0,80.795,0.097
5999.0,80.795,0.097
6001.0,80.795,0.097
6002.0,80.795,0.097
6003.0,80.795,0.097
6004.0,80.795,0.097
6005.0,80.795,0.097
6006.0,80.795,0.097
6007.0,80.795,0.097
6008.0,80.795,0.097
6009.0,80.795,0.097
6010.0,80.795,0.097
6012.0,80.795,0.097
6013.0,80.795,0.097
6014.0,80.795,0.097
6016.0,80.795,0.097
6017.0,80.795,0.097
6018.0,80.795,0.097
6019.0,80.795,0.097
6020.0,80.795,0.097
6024.0,80.795,0.097
6025.0,80.795,0.097
6026.0,80.795,0.097
6027.0,80.795,0.097
6028.0,80.795,0.097
6029.0,80.795,0.097
6030.0,80.795,0.097
6031.0,80.795,0.097
6032.0,80.795,0.097
6033.0,80.795,0.097
6034.0,80.795,0.097
6035.0,80.795,0.097
6036.0,80.795,0.097
6037.0,80.795,0.097
6038.0,80.795,0.097
6039.0,80.795,0.097
6040.0,80.795,0.097
6041.0,80.795,0.097
6042.0,80.795,0.097
6043.0,80.795,0.097
6044.0,80.795,0.097
6048.0,80.795,0.097
6050.0,80.795,0.097
6051.0,80.795,0.097
6052.0,80.795,0.097
6053.0,80.795,0.097
6060.0,80.795,0.097
6061.0,80.795,0.097
6062.0,80.795,0.097
6063.0,80.795,0.097
6064.0,80.795,0.097
6065.0,80.795,0.097
6066.0,80.795,0.097
6068.0,80.795,0.097
6069.0,80.795,0.097
6070.0,80.795,0.097
6071.0,80.795,0.097
6072.0,80.795,0.097
6073.0,80.795,0.097
6074.0,80.795,0.097
6075.0,80.795,0.097
6076.0,80.795,0.097
6077.0,80.795,0.097
6078.0,80.795,0.097
6079.0,80.795,0.097
6081.0,80.795,0.097
6082.0,80.795,0.097
6083.0,80.795,0.097
